StudentID,GPA
7056007,2.96
3931571,2.55
9271528,2.94
8898337,2.35
9349375,3.51
9632569,2.92
3469149,3.27
3456250,2.84
2608524,2.86
5137646,2.85
5909582,2.9
3542885,2.59
6785258,3.18
2858699,2.83
2949674,2.27
9348750,3.31
2573078,2.99
9191960,3.39
8868744,2.4
6187922,2.98
3560718,2.41
4815057,3.5
7478541,2.49
1631338,2.43
2114567,2.91
5758323,3.11
5152277,3.11
7806250,2.93
9249007,2.74
3096143,2.89
3614604,2.72
1554594,2.91
6797277,3.12
4148174,2.81
2005763,2.62
8240281,2.54
3457738,2.15
1181206,2.5
8560844,3.3
5904487,2.42
2435436,2.84
9258930,2.93
5233618,2.71
7669619,3.04
8308892,2.58
8351722,3.2
1265480,2.62
9760342,2.71
6958132,2.94
3075050,3.06
3825610,2.57
7336572,3.03
5762510,2.95
8809151,2.86
4136786,2.84
8226619,3.59
5413110,3.31
3402081,2.98
6102479,3.54
2029187,3.03
8832394,3.14
6052347,2.71
1252139,3.15
4196702,3.11
4566287,2.93
9069204,2.73
1656748,2.61
6459570,3.28
7246650,2.83
9494853,3.3
9828929,3.14
1780814,2.76
2346405,3.22
1348733,2.82
5400045,2.59
7290345,3.12
3660462,3.2
6924208,2.83
6997572,2.84
4296924,3.57
3471269,2.69
6627959,2.96
3608511,2.55
6780973,3.05
8037747,3.01
8023576,2.86
5323087,2.93
1776294,2.75
3830404,2.76
3707057,2.84
8902183,3.26
4803999,3.06
5076388,3.41
3732244,2.88
7739046,3.28
5287862,2.9
6982263,2.79
7119703,2.74
8006284,2.89
6367249,2.96
8994498,3.26
9469917,2.9
4919996,3.09
8312886,3.22
6080143,3.43
4259359,3.11
8629558,2.88
3280750,2.85
2557997,3.16
5724377,3.17
5157676,3.1
8444183,2.7
7798508,2.92
4497984,2.83
5037306,3.03
9827700,2.57
5466528,2.92
2122363,2.94
1482188,2.96
6162881,3.23
2338651,3.1
3110155,2.71
7724640,2.73
3458578,2.94
5178886,3.19
5290857,2.89
5357510,2.89
3901746,3.03
7442140,2.65
5295990,2.27
5205438,2.84
5869354,2.78
3631744,3.37
2850163,2.92
6939058,2.94
8419087,2.95
1288739,2.78
2236751,3.09
4125065,3.13
7777953,3.15
6253250,2.83
7403736,2.82
8299099,3.24
2119818,3.06
6712991,3.08
3306291,3.16
6259579,2.87
7751163,2.88
8750357,2.86
6588942,2.57
7111763,2.97
7615272,2.88
2969230,3.41
2647711,3.17
8619985,2.82
4800804,3.28
9585085,2.93
3669318,3.37
9175647,3.34
8213816,3.13
1839600,2.78
6431713,2.46
2513920,2.61
4866876,3.03
8611459,3.23
8365762,2.25
3671747,2.97
4889501,3.28
8577700,2.45
8253609,2.61
5278025,3.58
7124032,2.99
8150413,3.16
6312552,2.81
3129935,3.13
2371100,3.11
2447002,2.08
9262715,3.08
9968145,3.56
6190229,3.19
4545114,2.5
5373530,2.97
9172561,2.82
8285201,2.65
1219973,2.48
6428237,2.43
5590631,3.27
9030947,2.93
9984968,3.3
1116364,3.1
6841681,2.71
5950318,2.09
2863080,3.09
1508708,3.38
4113270,3.08
7809094,2.66
6658474,3.32
2945496,3.04
7259808,2.72
3285630,2.46
2777667,2.58
8847292,2.57
7848482,3.26
8796874,3.01
6491364,2.87
1472098,2.78
9487165,3.19
8453646,3
4771368,3.29
1608611,2.81
5206872,2.82
4242905,3.35
1142275,3.23
5077368,2.88
1081275,2.51
8644206,2.97
3322039,3.03
1813060,3.02
4917516,2.43
2137273,2.43
4656481,2.74
5644632,3.03
8110129,2.47
8221314,3.08
1897609,2.95
2364782,3.38
7798782,2.81
5839502,3.05
3359595,2.99
4943169,3.02
6283063,3.27
3775886,2.21
5936766,2.7
4000339,3.16
9687844,3
1400713,2.7
7986472,3.02
3546087,3.16
9554946,2.81
1135433,3.33
3841116,3.01
2947650,2.93
7639234,3.04
3577135,3.01
4872006,2.76
2691995,2.97
2834442,2.56
1637590,3.29
6701117,2.69
5811114,2.96
4245894,2.39
3760896,2.74
7597162,2.9
8195543,2.88
6336868,2.44
1612756,3.09
3544354,2.8
8410092,2.19
3175191,2.76
9666673,3.16
6464912,3.34
3966308,2.15
3917813,2.47
5741056,3.51
3315454,2.45
7793385,2.97
7049558,3.36
7662305,3.25
7565003,2.82
3109933,2.62
5942894,2.32
8299657,2.85
9991733,2.79
7518009,2.81
5280683,2.66
4316736,2.89
4137196,3.32
3895137,2.55
4936767,2.89
6303978,2.98
1291199,3.23
6311527,3.36
8830913,3.15
6254136,2.66
6365795,3.29
8530687,2.28
6794343,2.86
2709810,3.22
4013625,3.04
1138598,3.54
1153709,3.12
4281229,2.59
6051451,2.19
4251326,2.57
4205511,3.37
2974729,2.33
9776400,2.78
2257475,2.3
3308310,3.26
4821134,3.26
6947868,2.78
8248140,3.07
5958575,3.54
7627268,3.11
2943714,3
5642954,2.55
4487786,3.26
5174440,1.81
8169849,3.27
1509814,3.16
5462467,2.89
3143069,3.06
4159882,3.4
2355860,3.04
9591240,2.99
2623917,3.07
2718813,2.57
8117199,3.05
2427176,3.45
7634107,2.88
6407249,2.84
8759460,2.73
3675159,3.22
6218439,3.04
7120627,3.29
2803094,2.25
6072822,2.59
6202067,2.64
5940373,2.88
2524885,3.06
2704566,2.52
9096562,3.38
5900479,2.79
4128789,3.12
9258194,3.17
3898355,3.03
9439913,3.11
6467552,2.99
9848081,2.77
8486012,2.86
9463680,2.98
5973715,3.31
9475813,2.57
9848611,3.11
5793753,3.15
1002691,2.17
6286108,3.09
2196966,2.79
7954457,2.76
6581199,2.58
8450193,2.44
7953111,3.18
9349587,2.71
1851825,3.23
5426613,3.17
3203567,2.71
4414363,3.44
4810001,3.03
2024594,2.91
5286694,3.07
8031234,3.16
7738938,3.14
1651353,3.08
6461484,3.02
2075360,3.1
4281404,2.81
6446309,2.87
8352887,3.11
6615348,3
2887145,3.03
9572803,2.81
9778708,2.95
9266412,3.39
7502371,2.98
3269301,2.89
9728100,2.9
6418625,3.13
5721147,2.83
2320647,3.05
9427417,2.93
8838454,2.81
4700640,2.78
1216315,3.16
4478396,2.99
3647536,2.76
6960926,3.28
8075114,2.82
3888312,2.7
4586156,3.36
6485010,2.67
8486360,3.16
8776927,2.72
4259041,3.14
7933479,3.68
5913192,3.11
6576306,2.7
3739814,3.28
4365849,2.3
5879199,2.92
8149114,3.1
3491395,2.99
3815827,2.58
5294794,3.46
5588716,2.44
3944599,2.62
6544965,2.65
5067572,3.3
3668185,2.84
5875987,3
2433441,2.9
8251973,3.15
5394434,2.89
9062364,2.99
7354731,2.92
3429039,2.7
1097602,3.23
6940959,2.69
1840886,3.5
7501099,3.06
3800709,3.02
7387104,2.91
9653290,2.49
9003791,2.56
5028811,2.99
1279874,3.25
9598832,2.8
6039493,2.08
6245504,3.26
1877387,2.82
1466044,2.27
3908386,2.95
9647403,2.29
5216669,2.72
6500537,3.03
6328403,3.04
1710574,2.83
8089883,2.78
6338328,3
2473339,2.76
3643689,3.14
1631068,2.61
2529811,3.12
3977617,3.08
4457568,2.64
8289855,3.14
5408685,2.91
3415957,2.83
5086701,2.87
8814403,3.11
7111199,2.59
3320131,2.69
1395811,3.31
6616311,2.76
4848277,2.76
6386191,2.8
3183594,2.95
3163306,3.38
8337425,2.91
1959030,3.12
2426668,3.02
8122647,2.26
1188858,3.19
6242733,2.79
7284840,3.13
1031821,2.55
9901450,2.96
8548960,2.71
5846207,2.25
2031714,3.01
1332461,3.17
9868007,2.85
5780993,3.01
5003325,3.33
1669242,2.94
5368374,3.18
6893672,3.27
4568875,2.71
4469703,3.1
3846274,3.08
4551734,3.36
4513774,3.04
3008846,2.89
7815213,3.27
7053588,3.49
7992144,2.8
5904716,2.61
4172795,3.32
6386410,3.39
9637173,3.19
2847610,2.57
9937244,2.71
4326195,3.15
3739736,3.31
6617469,2.8
8540362,2.96
4658415,2.92
5255073,2.86
4934345,2.88
5925750,3.27
5189852,3
1568244,2.69
9943279,2.64
6827601,3.15
3306090,2.91
1640824,2.84
1812066,3.21
4665430,3.34
1494990,2.79
1171165,3.23
3795673,3.22
4726116,3.07
5661546,3.44
6235061,3.45
6703674,2.8
7578892,3.05
8321201,3.2
4778993,3.03
2290902,3.45
6869904,2.72
1891194,2.66
5443986,2.89
1887613,2.5
8551054,3.26
6708699,2.29
3956737,2.95
8602709,2.95
2598082,3.09
2805350,2.85
2259747,2.69
9591969,2.65
3425850,3.46
9023835,2.9
6519844,3.1
1791265,2.96
8509154,3.08
4671284,2.87
3843770,2.81
5212558,2.7
1159610,3.22
3389808,2.94
3652521,2.72
7424121,3.11
2550361,3.28
3975583,3.05
1602185,3.63
2357759,2.53
7434925,3.26
7976306,2.71
1167972,3.16
8747516,3.14
7582460,3
4404137,3.28
2623151,3.4
1596999,3.08
1314585,3.32
1695087,3.37
3550837,3.65
6404806,3.06
4538311,3.08
7680462,2.93
8546201,2.88
8171191,3.19
4156944,2.64
8444258,2.94
8793449,2.75
2817380,3.09
2267728,2.69
9062727,2.68
8775523,3.43
4882449,2.93
7740738,3.21
8685738,3.48
8623971,2
3404789,2.96
3437168,3.21
3634894,3.1
8880729,3.02
7387575,2.87
4738881,2.84
2200922,3.39
5133093,2.97
2355865,3.12
4969831,2.76
7051421,2.82
5872714,2.72
7381776,2.82
6632698,3.45
4239976,2.75
8121620,2.71
7613630,3.34
2125855,2.93
7462812,2.51
6890107,3.22
1410698,2.8
7090630,2.86
7899924,3.22
8888943,3.09
9189892,3.07
5061360,2.89
3439757,3.11
9718702,1.46
8081480,3.04
4816532,3.31
5417803,2.74
4709962,2.69
5119015,3.24
8227095,2.83
9083179,2.61
8707069,2.95
1357502,2.43
4556386,2.9
8836491,3.07
1824307,2.65
8880712,2.97
9359881,2.65
5067539,2.57
5573441,3.24
9918811,2.8
2965910,2.75
4365632,2.72
7181154,3.44
8460974,2.52
6363377,3.07
7070933,2.62
4313674,3.33
8448712,2.78
7741880,3.2
2171081,3.02
9663751,2.91
8459897,3.18
9369868,2.74
1995962,2.8
7266457,2.65
1358542,2.78
7464098,2.71
6789564,2.82
2904375,2.55
9485242,3.1
6255933,3.36
4013594,3.13
9029590,2.52
2121206,2.8
1244734,2.91
8928908,2.76
1754689,2.91
4895174,2.98
5341682,3.3
3217483,3.16
2851559,2.52
2578103,2.84
6342497,3.05
4080235,2.46
5839738,3.03
9634718,3.14
9218965,2.89
6268774,3.45
5772493,2.87
3374430,2.13
9085332,2.51
4801230,2.42
2074243,2.94
4130255,3.54
1346217,2.64
2700082,2.9
5661596,2.98
1570265,3.31
8514838,3.27
9711767,2.7
8728703,2.99
6154416,3.18
5747955,3.22
9005762,3.08
3079948,2.53
7832745,3.09
7051963,3.28
4156397,2.77
3272852,3.02
4803767,2.62
6248279,2.51
8777974,2.77
2101061,2.82
2378642,3.01
7908481,3.12
1577685,2.11
9415859,2.97
5137033,2.71
6676441,2.71
4860640,2.46
4720234,2.8
3302232,3
8600685,3.14
2123607,2.77
6157885,3.01
6043127,2.62
2582315,3.29
8735062,3
8907394,3.24
2113128,3.16
4251409,3.07
7109363,2.89
9228948,3.07
9628478,2.91
5893053,2.92
3699805,3.02
3648074,3.06
8701571,3.48
5330519,3.24
2373935,2.87
6443793,2.74
2389917,2.97
3905496,3.21
3843116,3.01
2914187,2.78
7710140,2.23
2838192,3.44
1507224,3.25
2104928,2.78
1699430,2.17
9350819,3.02
3672655,2.72
4318830,2.66
1091063,2.59
5605343,3.08
7468381,2.71
8458261,2.97
4545346,2.96
2865451,2.91
9812804,2.85
9509972,2.84
2151649,3.18
8029697,3.51
3967858,3.14
4417291,2.93
2068497,2.84
2359529,2.75
5835460,3.29
5322161,2.82
8449544,3.38
8069413,2.78
7590591,2.46
1597438,3.42
4014450,2.99
4218705,3.03
6810501,3.3
1454474,2.49
6768686,2.31
3874949,3.04
1612097,2.96
4404581,2.47
7926573,3.08
3518110,2.91
8222945,3.3
9055069,2.86
2111409,3.19
6040928,2.29
2158646,2.72
8220612,3.2
5896020,2.97
3267118,3.07
4585308,2.58
9985661,2.71
3102271,3.15
9447368,3.23
9262588,3.07
6325997,3.06
8776980,2.75
1369966,2.66
4192785,3.07
8138598,2.42
8245442,2.48
5111407,2.57
4898132,2.88
2302832,2.92
1745393,2.79
6160887,3.05
1389170,2.5
5988598,2.67
8998765,3.61
2330918,3
6252734,3.5
6558847,2.54
7625923,2.23
9031908,3.22
2723041,3.1
6113501,3.04
3632535,3.28
9505385,2.9
2894164,3.36
4754756,2.24
2678610,3.42
8245963,2.95
5815909,2.76
2023968,1.84
9769475,2.76
2841806,3.21
1810443,3.24
7754738,3.39
3878540,3.43
5818012,2.64
5789095,2.95
8362787,2.79
1457801,3.02
6997736,3.16
1174880,2.65
3420640,2.93
1119344,3.36
6239298,3.12
1080608,2.88
1951295,3.29
2826978,3.13
8296704,3.02
6910689,2.6
5629953,2.64
7949343,3.14
1309378,3
6500536,3.26
9431821,3.02
1385006,3.22
9601275,2.74
8204902,2.93
2552216,3
6863495,3.29
3121605,3.36
2137988,3
6038942,3.08
1794996,2.78
8733561,3.39
6107029,2.95
3745962,3.03
8368620,3.02
1806126,2.25
6631585,2.97
6408724,3.44
8354641,2.6
1807969,3.04
9167235,3.05
9472396,2.74
8862218,2.98
7297506,2.71
8328541,2.93
9501535,3.34
7223937,2.86
5826875,3.06
7581441,2.93
5090414,3.18
7018433,2.96
7481685,2.84
5560790,2.36
9054763,2.8
9567330,3.23
2091883,3.41
4364338,3.11
8072818,2.95
2731434,2.56
5269941,3.25
5382416,2.81
8122831,2.08
4696128,2.9
9247515,2.64
3753772,2.94
4614334,3.32
8735386,2.88
7506149,2.89
4553422,3.43
9231716,3.13
7864988,2.14
6382615,3.16
1918622,2.3
6625817,2.96
7692529,3.05
2654146,3.22
2163491,3.02
6560088,2.44
7815043,3.17
9166073,2.66
8945226,3.17
5481743,2.62
4925290,2.63
6218867,2.88
1291197,3.09
9587412,3.13
1687695,2.74
9921302,2.88
9648676,3.4
3390016,2.17
7245230,2.78
4001267,2.68
2924200,2.77
2056641,2.24
8918720,2.79
8205003,2.82
9206739,2.77
6663763,3.14
5295608,3.2
8020711,2.93
3038339,2.75
3520022,2.42
8395097,2.72
5397967,2.3
6410735,2.89
4596794,2.78
5107133,3.16
3964566,2.7
5778533,3.23
2096047,2.54
6005601,3.14
5298712,2.53
2772234,2.42
6304260,3.06
4171516,3
5057987,3.15
7579120,2.92
4961314,2.43
6013052,3.33
1156696,2.48
1069273,2.7
2356855,3
7171043,2.29
5741487,3.04
3388597,2.97
8088161,2.94
8351102,3.2
7913950,3.29
5472293,2.5
5016920,2.75
4962391,3.42
1381768,2.99
3140991,2.95
3350806,3.23
9733119,2.7
8637709,3.08
3101383,3.04
1080034,3.13
8379019,2.82
6724880,2.66
2538242,2.94
9764480,2.38
7903648,3.11
1980917,2.8
6726910,3.1
4268174,3.14
8579326,2.5
7913916,2.39
7061618,3.09
7733425,2.85
2978010,3.01
3895704,2.46
2808363,3.12
5012400,3.18
8663960,3.03
1085416,2.25
5403806,3.16
8572961,2.81
4092443,2.74
2817556,2.62
4627481,3.04
8320436,3.18
5483424,3.17
2111653,3.21
9483127,2.71
4820697,2.7
9431915,3.29
2735940,2.84
8850892,2.61
9859710,2.99
3493832,3.17
5343423,3.05
5781151,3.22
7724937,3.24
9454604,3.09
7052927,2.83
4371501,3.43
5423301,3.09
2869713,2.52
9036077,3.2
8577225,3.51
5185590,3.06
7445977,3.23
6145251,3.23
7674293,2.75
9959971,2.83
8254205,2.52
1972281,2.66
5690762,2.94
4318082,2.99
3262345,2.88
3550573,3.23
6428525,2.86
4954985,2.91
2242690,2.35
7478848,2.68
1013168,2.43
3313692,3.14
5986497,2.9
5039793,3
5459315,3.29
5908689,2.76
1197347,2.28
4174842,3.37
4276788,1.93
6189236,2.9
7046066,2.76
1734880,2.74
9367654,3.01
9150317,2.38
2123696,2.15
8630693,2.16
4036469,3.13
7310706,3
7850688,2.35
5224413,2.94
8638527,3.16
7730177,3.01
7781138,3.03
1220041,2.31
6157063,3.1
2527728,3.19
9509740,2.35
1204025,2.89
8736961,2.45
8591106,2.84
1673458,2.9
6582548,3.16
6614323,3.25
4082803,3.4
1378397,2.72
3692520,3.1
3106723,2.41
6713223,3.26
1763417,2.87
2633513,2.72
1285600,3.04
3999565,3.07
6884452,2.57
5182652,2.42
7487955,2.77
2531290,2.78
8603635,3.24
6581298,2.89
1059843,3.04
3252494,3.18
2825744,3.22
2721192,2.96
8342630,2.66
5249447,2.51
2688494,2.82
4546788,2.15
6295575,3.32
4118359,3.37
2089637,2.96
4684729,3.22
8425424,3.15
3285559,3.07
1401467,3.24
7515974,2.89
6190778,2.61
3109500,2.98
8301258,2.85
9394073,2.91
9526629,3.08
2685461,2.7
9661269,3.2
3941084,2.85
4786448,2.54
2246139,3.03
8005566,2.78
5961700,2.93
3834180,3.1
4528538,2.85
7917741,2.64
9059221,3.21
6952988,3.1
6025699,3.01
6232824,3.04
5479446,2.58
5089566,3.09
7235545,3.25
2695120,3.04
4779178,3.14
5630725,3.25
5743854,3.1
1562881,3.23
4457049,3.36
6915031,3.18
2611306,3.11
2764024,3.39
9138569,2.96
7044687,2.84
9154473,3.1
5142455,3.33
8110119,3.05
1193374,2.96
3967938,2.56
6243945,2.99
9948413,2.73
2024136,2.89
6893410,3.24
2094313,2.83
3167261,2.73
2574094,2.65
1179941,2.57
2024782,3.18
4861766,2.25
1387180,2.96
3500270,2.57
3428162,3.15
3089179,3.25
9530979,3.2
3108367,2.57
4366051,2.97
7211104,2.68
9017144,2.7
9752091,2.67
1390783,2.44
7449955,2.7
7229014,3.08
4595698,3.1
5513751,2.7
4746553,2.93
1652606,2.6
6944625,2.78
6255804,2.8
7922894,3.29
3143090,3.33
5445980,2.73
4113800,2.6
3495208,2.98
8915364,3.06
8922592,2.67
8179966,2.46
7215590,3.38
2513614,3.14
5662123,2.73
1178320,2.27
9748758,3.19
4766292,2.88
6665540,3.07
2492728,3.12
9150936,3.19
5123390,3.55
1698093,2.93
4921574,3.28
7931246,3.28
7319205,1.91
1435410,3.26
2030441,3.23
5701267,2.86
2579670,2.72
8363607,3.06
7427018,2.99
9382336,2.59
4455003,2.85
1542353,2.83
5780476,2.77
7027266,3.08
3568231,2.54
3803776,2.91
5563123,3.23
6543915,3.18
2933631,2.51
6079473,3.04
6218797,2.86
5112171,2.59
8455881,3.13
4466725,2.98
7526929,2.75
4988924,2.95
4475950,2.82
7944019,3.33
3610413,3.12
8115903,3.08
1277438,2.38
7273360,2.99
4254698,2.67
5892425,3.26
3378357,3.19
2310261,2.46
8713790,2.97
1933995,3.38
7471561,3.2
1910399,3.14
5480414,3.02
3678130,3.21
6644549,2.59
6524232,2.86
2159237,2.83
2941973,2.51
5961426,3.07
7449132,3.16
4483922,2.96
4919325,3.11
4413287,3.01
4385764,3.12
1334135,3.05
4218074,2.99
4846824,2.72
7846927,3.08
6428386,2.79
1659827,2.68
4361617,2.72
1392089,3.27
6168558,2.94
8012215,3.25
3187686,2.69
9473729,2.91
1067792,2.82
8931746,2.18
8377084,3.36
9473930,3.67
5780329,3.33
2020075,3.18
6437163,2.48
8018366,2.72
6497964,2.99
8954290,3.18
4478708,3.19
7118407,3.1
3531679,2.79
4600436,3.33
9275638,3.36
9737353,1.96
5370419,3.13
4630000,3.17
5655278,2.78
2695845,3.21
5368265,3.19
6802531,3.06
3910773,2.27
2858057,3.16
8320016,2.71
8346767,2.9
1097673,3.23
4810267,3.13
2929951,3.09
7575958,3.18
2566601,2.88
8752625,3.27
8294125,2.82
7840808,3.26
8726662,3.18
1178261,2.86
4046815,2.99
3258602,3
6261214,3.33
6399553,3.01
8825790,2.73
2698491,3.19
4151333,3
5326405,2.89
9544198,2.32
2825955,3.32
1268187,3.19
9200542,3.03
8511766,1.97
1444721,3.44
1053013,2.79
6098055,2.78
7374988,3.05
5034637,2.78
2100520,2.84
6144805,2.29
6532212,3.07
4320433,3.03
1807757,3.08
6237702,2.66
5692597,2.94
8304564,3.14
5795504,2.72
7997148,3.32
4054080,2.97
1044984,2.98
4592833,3.07
1877582,3.12
8733489,3.2
7048335,3.18
8920870,3.07
6389571,2.62
4169601,2.73
2521650,2.87
8864803,3.07
5889591,2.96
4195907,2.85
7206567,3.12
5313301,2.86
6679884,2.49
5973920,2.99
6853926,2.74
1340882,3.08
2315236,2.86
1678436,2.85
7059682,3.14
1512825,3.17
9970983,3.28
2145882,3.17
9868821,3.14
4317428,2.96
8410301,3.24
7323611,3.02
2006377,3.07
5606876,2.54
9542318,2.93
4486310,2.98
3242798,3.14
6512906,3.37
2334010,2.62
7388659,3.13
5326643,2.8
2415502,3.24
9704215,3.07
6443037,2.85
3444690,2.92
5802665,2.77
6306388,3.39
4767489,2.93
4490010,2.84
8604867,2.75
7879665,2.82
4462991,3.38
8569929,3.11
2160395,3.04
5059883,2.95
5069555,2.94
2948346,3.03
8578374,2.89
3679914,3.37
5704561,2.77
8784998,2.65
3151470,3.14
4086615,3.04
4485482,2.64
2855013,3.39
3725535,3.25
5992732,3.15
2149226,2.97
5277752,3.11
6593691,2.67
5682305,2.75
2291954,3.15
7254815,3.18
9218764,3.27
4310340,3.05
7609590,2.88
2044949,3.1
8795219,2.13
6565351,2.5
9673339,2.82
1273236,3.01
4823234,3.5
7326376,3.07
5806751,2.92
5545613,3.17
5576103,2.99
4833601,2.72
7206076,2.51
3959363,2.91
1635493,3.02
8399057,3.08
1502589,3.16
1810054,2.08
8192470,2.74
7553988,3.01
8683458,2.68
4521161,2.58
5650560,2.72
6601273,2.55
9957546,2.5
9901856,3.12
2547335,2.76
8633524,3.21
9042136,2.5
6029070,3.47
1638007,2.72
3849687,3.54
3471218,2.58
1767209,3.08
9543443,2.77
8578978,2.82
3287937,2.93
4164628,2.78
2753898,2.97
3960051,3.12
4767183,2.49
8462236,2.85
5464758,3.01
6055367,2.6
4017582,3.32
1455322,3.12
9240111,2.73
5967502,2.67
1959679,2.96
7602710,3.59
3852988,3.36
6536918,3.22
9884804,2.74
7709135,2.51
8388267,3.39
3045889,2.58
1972050,2.43
7846113,2.1
4237857,2.95
8129603,2.76
1958124,3.09
2877934,3.06
3047168,3.11
1429651,3.09
6717122,2.52
1459163,3.21
7743875,3.02
1698695,2.67
3132478,2.54
9141149,3.06
1443773,3.02
2170607,3.13
5720448,3.51
6882562,2.02
8759312,3.01
9551702,2.95
3653025,2.85
3745111,3.01
4926586,2.98
1340637,2.72
2070695,3.09
7982126,2.92
2959404,2.79
1689066,2.83
8478444,3.23
3903388,3.11
7623228,3.06
4983022,2.68
9904686,3.13
3594494,3.41
9225653,3.12
1228593,3.19
3454728,2.93
4808918,3.1
1945627,2.75
1498482,3.01
4683870,3.41
4580235,3.03
9674660,2.93
3619061,2.63
3987761,2.61
7136125,2.85
8416137,2.8
8450520,3.07
5243815,3.19
1146206,2.62
8667541,2.65
6439521,2.74
9038214,2.76
2229710,3.39
7530646,3.27
1817306,2.84
1485788,2.8
4701915,2.73
5809590,2.93
5649823,3.18
3458402,2.92
9888828,3.3
4027987,3.07
8219138,2.89
5652575,2.31
4433726,2.28
6252010,3.01
1012575,2.96
2636239,3.01
3671267,3.19
4486862,2.88
1215022,2.57
1051909,3.34
1265932,3.02
1691423,3.01
5115837,3.37
4924839,3.07
9622850,2.95
1677912,2.86
2061053,3.19
8914691,3.29
2143359,2.24
2532136,2.94
5131318,2.99
7375454,2.05
1346410,2.82
5969715,3.33
4597997,2.11
8694195,2.81
6885417,2.73
3343682,2.45
2761736,2.88
8693273,3.13
7748005,2.41
5326682,2.94
9786714,2.53
1580157,2.74
5103680,3.04
5822023,1.82
7113034,2.38
7320780,2.79
2937011,2.84
6899945,3.08
7072377,2.87
3400669,3.01
3462592,3.19
6208200,3.15
9692561,2.69
8193991,2.51
9079399,2.96
6172127,2.49
6035575,1.71
3775204,2.62
2851162,2.78
2180351,3.11
4687599,2.8
3596924,1.97
7281366,3.09
4664216,2.54
4174872,2.31
2094685,3.55
1201169,2.94
1887263,2.95
2060510,3.46
8540612,2.95
7276801,3.01
2127369,3.39
2240810,2.89
8419998,2.43
1402078,3.32
4490689,3.13
2578546,3.12
2854804,2.85
7326703,2.79
5148565,2.61
7418431,3.41
7406358,3.17
7670445,2.83
8632455,3.28
6484321,2.61
1681936,2.8
4088202,3.42
6946226,2.72
6480865,3.09
6105951,3.46
5086044,2.95
5607857,2.78
4020353,3.04
2699979,2.37
3108223,2.96
7277427,3.11
6138460,3.15
3811295,3.07
6489882,2.74
9211614,2.44
9094532,3.59
8795932,2.95
3623934,3.09
9604683,2.37
8093137,3.3
3347068,2.84
9662582,3
6601018,3.04
2853278,3.08
2783961,3
9931249,2.72
8853078,2.69
1232482,2.8
1425828,3.41
2698935,2.85
1431276,2.16
7292540,2.85
5161472,2.91
5089280,2.78
8445162,2.6
7352412,2.57
2277847,2.3
2685926,3.42
4825822,2.97
1202095,3.06
4855152,2.69
2019209,2.52
9303803,3.3
5057607,2.73
7830974,2.84
4237430,3.13
6262264,3.09
3035692,3
2766546,3.23
2297687,2.55
4459026,3.16
1651247,2.81
1697416,2.94
7076369,2.97
4276993,2.52
1180090,2.93
5467186,2.83
6380733,2.91
2602646,3.37
7191206,2.61
3407968,2.86
7522185,2.84
4706146,2.95
1167222,3.35
8665258,3.07
7342444,2.93
2997967,3.14
4933844,2.71
7071257,2.77
1940760,3.1
4076006,2.98
3873684,2.78
6735079,3.05
1437093,3.41
1907635,2.85
8817429,2.09
2408190,3.16
7899309,3.3
4933121,2.8
3752773,2.87
4271734,2.65
9580331,3.16
1436784,2.79
8224482,2.95
1091925,2.58
1871969,2.41
7545081,2.75
8445229,2.53
3383795,3.39
1979094,2.32
7879916,3.41
7098425,2.5
3833431,3.15
7069723,2.99
2747276,3.14
2162518,3.34
8873786,2.55
3963924,2.94
4596338,3.19
3724992,3.22
7782577,2.11
7194107,2.7
1220266,2.82
7674983,3.01
6041310,2.97
6823851,2.96
3624068,2.99
7537789,3.32
5218513,2.65
3374485,3
4362855,3.07
3576678,2.88
7945710,2.9
8415374,3.11
4577316,2.99
7067619,2.85
1016991,3
4387025,2.92
2354481,3.28
3075551,2.98
8486051,3.03
4063753,3.01
8704762,3.28
1375987,2.89
7836433,3.12
6638937,3.15
9035796,2.74
3141009,3.13
8768724,2.14
1482297,2.69
2956780,2.78
2566221,3.24
6870625,3.2
9426762,2.88
5960665,3.14
2946478,3.02
2240190,3.31
9017428,2.77
6353938,2.98
4854862,2.38
1141455,3.12
3356804,3.09
1107836,2.53
7104742,2.85
6544072,3.14
3077828,2.74
7670509,2.56
7537632,2.74
8553893,3
4774488,2.75
5121752,3.03
2786422,2.3
2840390,3.27
2226450,2.65
2948509,3.21
1142631,2.7
7550417,2.84
8465132,3.03
6489094,3.1
3986534,2.61
4225318,2.82
2715151,2.59
1521286,3.14
8479085,2.77
6327509,3.39
3448728,2.28
9471098,2.98
2218800,3.1
3938154,2.9
3865408,2.66
8115588,3.15
2915166,2.62
6383438,2.29
2413338,3.35
1983591,3.16
4404456,2.19
2693011,2.7
1214056,3.16
1020524,2.98
1785179,3.46
4797649,2.41
6530649,2.41
5998535,3
6279967,3.26
4378001,3.08
6837387,2.97
7811391,2.88
4309892,2.99
7048141,3.27
1252777,2.99
4539298,2.65
9064910,3.06
4177438,2.89
6447090,2.89
7254478,2.52
7647946,2.82
7183195,3.18
7645973,2.97
7603504,2.72
4105125,3
2176918,3.21
8582811,2.89
8645241,3.03
6806738,3.01
6964579,3.21
6347016,2.57
1572732,3.12
9364529,2.74
4748548,3.21
4643221,3.04
8893601,2.62
1569376,2.8
4557737,3
9333699,2.89
9179951,2.83
7803099,2.69
7765223,3.06
5749343,3.06
2297333,2.84
